ITALIANO,BRESCIANO,categoria,Bresciano_,Column1
gorgo,angurga,,angurga,7
gorgo,bondai,arcaico,bondai,6
gorgo,goi,,goi,3
gorgo,stombol,,stombol,7
"gorgo, vortice",torciol,,torciol,7
gorgoglione,folsu,insetto,folsu,5
gorgonzola (stracchino verde),strachi verd,,strachi verd,12
gotta,gota,malattia/male,gota,4
gozzo,margata,,margata,7
gozzo (vuotare il),disgoza,,disgoza,7
gozzo grosso,goza,,goza,4
gozzo grosso,gozatu,,gozatu,6
gozzo grosso,magatu,,magatu,6
gozzoviglia,baracada,,baracada,8
gozzoviglia,gogheta,arcaico,gogheta,7
gozzovigliare,baraca,,baraca,6
gracchiare,canta del corv,,canta del corv,14
gracchio,graola,ornitologia,graola,6
gracchio,groa,ornitologia,groa,4
gracchio,grol,ornitologia,grol,4
gracchio,grola,ornitologia,grola,5
gracchio,gru,ornitologia,gru,3
gracchio,tacola,ornitologia,tacola,6
gracidare,canta de le rane,,canta de le rane,16
gracidare,versde le rane,,versde le rane,14
gracile,lizimbri,,lizimbri,8
gracile,scarmo,arcaico,scarmo,6
gradino,panel,,panel,5
gradino,scadriu,,scadriu,7
gradino basso alla porta,panadel,arcaico,panadel,7
graffiare,sfriziga,,sfriziga,8
graffiare,sgrafa,,sgrafa,6
graffiare,sgrafigna,,sgrafigna,9
graffiare,sgrobia,,sgrobia,7
graffiata,sgrobiada,,sgrobiada,9
graffiato,raspat,,raspat,6
graffiato,sgrobiat,,sgrobiat,8
graffiatura,sgrobiadura,,sgrobiadura,11
"graffietto (per segnare grossezza deimateriali)",segogna,attrezzo,segogna,7
ITALIANO,BRESCIANO,categoria,bresciano,9
"graffio (per il recupero dei secchi dalpozzo)",luf,attrezzo,luf,3
"graffio, scorticatura",sgrobiu,,sgrobiu,7
gragnola di tempesta,abrezer,arcaico,abrezer,7
gragnola di tempesta,fraza,arcaico,fraza,5
gramigna,cuer,botanica,cuer,4
gramigna,gramegna,botanica,gramegna,8
gramigna,grem,botanica,grem,4
gramigna,gremestel,botanica,gremestel,9
gramigna,grom,botanica,grom,4
gramigna,pabol rampighi,botanica,pabol rampighi,14
grammofono,grami,gergo-volgare,grami,5
"gramola, attrezzo dei pastai",gremola,attrezzo,gremola,7
gran quantita,sbach,arcaico,sbach,5
granaio,soler de biae,,soler de biae,13
granatine,mearine,,mearine,7
grandicello,grandel,,grandel,7
grandiglione,grandicu,,grandicu,8
granito,faer,arcaico,faer,4
granito,seres,,seres,5
grano,formet,,formet,6
grano,gra,,gra,3
grano saraceno,furmintu negher,botanica,furmintu negher,15
grano volpato,"gra strot, volpat",,"gra strot, volpat",17
granoturco,furmintu,,furmintu,8
granoturco (tipo di),quaranti,,quaranti,8
grappoletto,gratela,,gratela,7
grappolo,grata,,grata,5
grappolo di cose,ciop,,ciop,4
graspi d'uva,graspe,,graspe,6
graspo,raspol,,raspol,6
grasso (molto),gras mis,,gras mis,8
grassone,sgionfu,,sgionfu,7
grassume,grasos,,grasos,6
graticci a piramide per bachi,caaluna,,caaluna,7
graticci di canne,arele,,arele,5
graticcio di canne,arela,,arela,5
graticcio di canne,caneera,,caneera,7
graticcio di canne,taulu,,taulu,5
"graticcio di canne (trainato dal cavalloper spianare la neve sulle strade dicampagna)",lesa,attrezzo,lesa,4
graticola,gradezela,,gradezela,9
grattacapo,grataco,,grataco,7
grattacapo,sapei,figurativo,sapei,5
ITALIANO,BRESCIANO,categoria,bresciano,9
grattare,grata,,grata,5
grattata,gratada,,gratada,7
grattugia,rescarola,arcaico,rescarola,9
grattugia,tridarola,,tridarola,9
grattugia,gratarola,,gratarola,9
grattugiare,grata,,grata,5
grattugiare,trida,,trida,5
grattugiato,gratat,,gratat,6
grattugiato,tridat,,tridat,6
gravida,pregna,,pregna,6
gravida,sgionfa,,sgionfa,7
gravida,sgiufa,gergo-volgare,sgiufa,6
gravidanza,portat,,portat,6
"graziola, stancacavallo",erba china,botanica,erba china,10
"graziola, stancacavallo",grasiola,botanica,grasiola,8
greggia,sgreza,,sgreza,6
greggio,sgres,,sgres,5
grembiule,bigarol,,bigarol,7
grembiule,scosol,arcaico,scosol,6
grembiule da lavoro,bigarola,,bigarola,8
grembo,gheda,,gheda,5
gremito,cagit,,cagit,5
greppia,gropia,arcaico,gropia,6
greppia,treis,,treis,5
"greppo, ciglio d'un fossato",riadu,,riadu,5
greto,gerole,,gerole,6
gretola,caecc de la gabia,,caecc de la gabia,17
greve,grea,,grea,4
greve,greot,,greot,5
greve,greolot,,greolot,7
greve,grev,,grev,4
gridare,bercia,,bercia,6
gridare,braa,arcaico,braa,4
gridare,sberla,arcaico,sberla,6
gridare,sgozas,,sgozas,6
gridare,siga,arcaico,siga,4
gridare,uza,,uza,3
gridare,sbercia,,sbercia,7
gridata,uzada,,uzada,5
grido,crit,,crit,4
grifone,urtur,ornitologia,urtur,5
grigio (superlativo di grigio),gris grizent,,gris grizent,12
griglia per polenta,brestolera,,brestolera,10
grillaia,carebe,,carebe,6
grillaia,greben,arcaico,greben,6
ITALIANO,BRESCIANO,categoria,bresciano,9
grillaio,falchet da le onge bianche,ornitologia,falchet da le onge bianche,26
grillaio,gainel,ornitologia,gainel,6
grilletto,barbel del s'ciop,caccia,barbel del s'ciop,17
grilletto,paseri,caccia,paseri,6
grillo,gri,,gri,3
grillotalpa,secarola,insetto,secarola,8
grillotalpa,trapu,insetto,trapu,5
grimaldello,garabordel,arcaico,garabordel,10
grinfia,sgrifa,,sgrifa,6
grinza,rapa,,rapa,4
"grinza, cattiva cucitura",rampogn,,rampogn,7
"grinza, cattiva cucitura",carpogn,arcaico,carpogn,7
"grinzoso, accartocciato",rampognet,,rampognet,9
grisatoio,ruzighi,attrezzo,ruzighi,7
"gromma, tartaro",grepola,,grepola,7
grondaia,grondana,,grondana,8
gronde,grondai,,grondai,7
grosso,gros,,gros,4
grossolano,scociot,,scociot,7
groviglio,mismas,,mismas,6
groviglio,pastociada,,pastociada,10
groviglio di fili,sgarbiocc,,sgarbiocc,9
gru,gru,meccanica,gru,3
gru cinerina,grola,ornitologia,grola,5
grucce,stampele,,stampele,8
gruccia,baladur de la sieta,caccia,baladur de la sieta,19
gruccia,scagnel de la sieta,caccia,scagnel de la sieta,19
gruccia del tornio,arbor,attrezzo,arbor,5
gruccia per abiti,umi,,umi,3
gruccia per infermo,carampola,arcaico,carampola,9
gruccia per infermo,ferla,,ferla,5
gruccia per infermo,stamperla,,stamperla,9
gruccia per infermo,stanferla,,stanferla,9
gruccione,ozel de legn,ornitologia,ozel de legn,12
grufolare,roga col mus,,roga col mus,12
grugnire,grogni,,grogni,6
grugnire,rogna,,rogna,5
grugnito,vers del si,,vers del si,11
"grugno, ceffo","gnif, grogn",,"gnif, grogn",11
grumo,cazol,arcaico,cazol,5
grumo,grom,,grom,4
grumo di farina nella polenta,brofadel,,brofadel,8
grumo di farina nella polenta,gnocarel,,gnocarel,8
grumo di latte cagliato,cagiol,arcaico,cagiol,6
gruzzolo,grusol,,grusol,6
ITALIANO,BRESCIANO,categoria,bresciano,9
gruzzolo,mozina,arcaico,mozina,6
guado,sguas,,sguas,5
guaio,guai,,guai,4
guaio,petola,figurativo,petola,6
guaire,scaina,,scaina,6
guaire,sguai,,sguai,5
guaire,sguajola,,sguajola,8
guaito,cai,,cai,3
gualcire,mastina,,mastina,7
gualcire,spalpogna,,spalpogna,9
gualcire,stranfogna,,stranfogna,10
gualcire,strubiuna,,strubiuna,9
gualcire,rapa,,rapa,4
gualcito,mastinat,,mastinat,8
gualcito,spalpognat,,spalpognat,10
gualcito,stranfognat,,stranfognat,11
gualcito,strobiat,,strobiat,8
gualcito,strobiunat,,strobiunat,10
guancia,sguanza,,sguanza,7
guancia del maiale,sguanzu,,sguanzu,7
guancia grassa,sguanzola,,sguanzola,9
guardaboschi,camper,,camper,6
"guardapetto (pezzo di legno che siadatta sul petto di chi lavora coltrapano)",limbrochi,,limbrochi,9
guardare,arda,,arda,4
guardare (stare a guardare),sta 'n tribuna,figurativo,sta 'n tribuna,14
guardare bene,tira j-occ,,tira j-occ,10
guardare di sottecchi,scaloma,,scaloma,7
guardare di sottecchi,sloma,,sloma,5
guardare di sottecchi,smicia,,smicia,6
guardare in cagnesco,varda de sbies,,varda de sbies,14
guardare in trasparenza,varda contralom,,varda contralom,15
guardarlo in trasparenza,spera l'ov,,spera l'ov,10
guardo,guardol,,guardol,7
guaritore,medegot,,medegot,7
guaritore (settimino),sitimi,,sitimi,6
guarnello (panno per uso fodera),limito,,limito,6
guastamestieri,sporcamester,,sporcamester,12
guastatore (che rompe tutto),schincu,,schincu,7
guazza,sguasa,,sguasa,6
guazzabuglio,mismas,,mismas,6
"guercio, strabico",sguers,,sguers,6
"guercio, strabico",stralocc,,stralocc,8
,,,,
ITALIANO,BRESCIANO,categoria,,
gufo comune,becamorcc,ornitologia,,
gufo comune,loch de montagna,ornitologia,,
gufo comune,picini,ornitologia,,
gufo comune,sonclinot,ornitologia,,
gufo di palude,aloch,ornitologia,,
gufo di palude,dugo,ornitologia,,
gufo di palude,dus,ornitologia,,
gufo di palude,loch de campagna,ornitologia,,
gufo reale,doch,ornitologia,,
gufo reale,duch,ornitologia,,
gufo reale,duco,ornitologia,,
gufo reale,duf,ornitologia,,
gufo reale,gran dus,ornitologia,,
gugliata,uciada,,,
guida della chiavica,ciaeghet,,,
guiggia (parte superiore sandali),colet dei sopei,,,
guinzaglio,guinsai,,,
guisa,tus,,,
guisa,tusa,,,
guizzare,scudacia,,,
guizzare,sguinsa,,,
guizzare,sguisa,,,
guizzare,squadacia,arcaico,,
guscio,gos,,,
guscio,gosa,,,
guscio della lumaca,cocal,,,
gustare,ninsi,arcaico,,
gusto,gost,,,
gusto,senter i saur,,,
Ha,Ga,,,
Hai,Ghet,,,
Hanno,Ha,,,
herpes labiale,bocarole,malattia/male,,
herpes zoster,foch de s. Antone,malattia/male,,
"herpes, dermatosi labiale",feer de niscus,malattia/male,,
Ho,Go,,,
ho,go,,,
iberide,erba de siatega,botanica,,
ibisco siriaco o bismalva,altea,botanica,,
ibisco siriaco o bismalva,bonaes'cc,botanica,,
ibisco siriaco o bismalva,malvu picini,botanica,,
idea,ela,,,
idrofobia,rabia,,,
ieri,ger,,,
ieri l'altro,lotrer,,,
ITALIANO,BRESCIANO,categoria,,
ieri l'altro,oterde,,,
ignorantissimo,endre come l'opol,figurativo,,
igroforo marzuolo,marzarol,micologia,,
"ila, raganella dei prati",sancamper,,,
illeso,el s'e fat gnet,,,
illusione,specet de le sarlode,figurativo,,
imbacuccato,entapat,,,
"imbarazzato, stitico",empetasat,,,
imbastitura,embastidura,,,
imbattersi,embatis,,,
imbavagliare,embaera,,,
imbellettare,embeleta,,,
imbellettare,endela,arcaico,,
imbevuto,empregnat,,,
"imbiancare, tinteggiare la casa",sbiancheza,,,
imbianchino,sbianchizi,,,
imboccare,emboca,,,
imbonitore,balotadur,arcaico,,
imbracatura,bragheta,caccia,,
imbrattare,empiastra,,,
imbrattare,slambrota,,,
imbrattare d'acqua,slaacia,,,
imbrattatele,spegasi,,,
imbroccare,embroca,,,
imbrogliare,ciaa so,,,
imbrogliare,ciula,,,
imbrogliare,embirola so,,,
imbrogliare,embroja,,,
imbrogliare,fa so,,,
imbrogliare,frega,,,
imbrogliare,gabula,,,
imbrogliare,encula,,,
imbrogliare sul conto,scamuna,,,
imbroglio,embroi,,,
imbroglione,bagola,,,
imbroglione,baru,,,
imbroglione,bruju,,,
imbroglione,canaros,,,
imbroglione,ciau,,,
imbroglione,engarbiu,,,
imbroglione,gabola,,,
imbroglione,tarochista,,,
imbronciarsi,meter zo el mus,,,
imbronciato,enmutriat,,,
imburrare,embotera,,,
ITALIANO,BRESCIANO,categoria,,
imbuto,lurel,arcaico,,
imbuto,turtarol,,,
imbuto da cantiniere,rocia,,,
imbuto grosso in metallo,pedriol,"bassabresciana",,
immagine sacra,maesta,,,
immagonirsi,enmagunas,,,
"immaturo, sciocco",endolt,,,
"immaturo, sciocco",malmadur,,,
immischiarsi,entrigas,,,
immusonito,enmutriat,,,
impacciato,embranat,,,
impaccio,empas,,,
impagliatore di sedie,carizi,arcaico,,
impallidire,deenta smort,,,
impallidire,cambia culur,,,
impallinare,embalina,,,
impannata,empanada,,,
impantanarsi,emposaclas,,,
imparzialita,detort,,,
impasto acquoso con cemento,bojaca,,,
impaurire,fa pora,,,
impazzire,balenga,figurativo,,
impazzire,deenta mat,,,
impazzito,enmatit,,,
impeciarsi,empegolas,,,
impeciato,empegasat,,,
impeciato,empegolat,,,
impegnarsi,dau parola,,,
impegnarsi,empegnas,,,
impellicciatura,pelisadura,,,
impennata del cavallo,sanmarch,,,
imperfetto,malengual,,,
"impertinente, risponde male",rispondent,,,
impiallacciare,empelisa,,,
impiallacciatore di mobili,pelisadur,,,
impiallacciatura,rimes,,,
impianto mal sicuro,trabicol,,,
impiastricciare,spotacia,arcaico,,
impiastro,impiaster,,,
impiastro,pastes,,,
impiastro,spaciuch,,,
"impiastro di linosa, cataplasma",papina,,,
"impiastro di linosa, cataplasma",pulintina,,,
impiccione,empasi,,,
ITALIANO,BRESCIANO,categoria,,
impiccione,empasu,,,
impiccione,zaai,figurativo,,
impiegato da strapazzo,majacarte,,,
impillaccherare,ensacola,,,
imposta,gabela,,,
imposte chiuse,scur,,,
imposte d'uscio o finestre,batencc,,,
imposte d'uscio o finestre,seramencc,,,
imprecazione,sacranon,,,
impregnato,empregnacat,,,
improvvisamente,a l'improisa,,,
improvvisamente,che fet che foit,,,
impuntura,enganzinadura,,,
in quel mentre,ise 'n dis chela,,,
inacidire,ciapa 'l puntur,,,
incancherito,encagnat,,,
incantesimare,engerma,arcaico,,
incarcerare,meter en prizu,,,
incastro,a cua de rondine,,,
incastro,incaster,,,
incavo,encaa,,,
incendiare,taca foch,,,
incespicare,sgalbosa,,,
incespicare,straboca,,,
inchino smanceroso,salamelech,,,
inchiodare,embroca,,,
inchiodare,encioda,,,
inciampare,ensampa,,,
inciampare,ensampela,,,
inciampare,entompás,,,
inciampare,topica,arcaico,,
inciampare a piedi nudi,ciapa 'na sigola,,,
inciampo,panadel,arcaico,,
inciampo,scapusu,,,
inciampo,scaposa,,,
inciampo,sgalbisu,,,
inciampo,tapu,,,
incisioni rupestri,piuti,,,
incisioni rupestri,pitoti,,,
"incolto, non lavorato",egher,,,
"inconcludente, pasticcione",otaare,,,
"inconcludente, pasticcione",streaca brod,,,
incominciare,ambias,,,
incominciare,miitis dre,,,
inconcludente,zabajot,,,
ITALIANO,BRESCIANO,categoria,,
incorniciare,corniza,,,
incorniciare,encorniza,,,
incrocio,quatervia,,,
incubo,coacol,Valcamonica,,
incubo,quacc,,,
incudine,cornajola,,,
incudine,incozen,,,
"indarno, invano",endaren,,,
indeciso,medafreda,,,
indennizzare,refa,arcaico,,
indice,ocheta,arcaico,,
indice (dito indice),fregaocc,figurativo,,
indietro,endre,,,
"indigeno, abitante locale",gagio,arcaico,,
indignazione,rabia,,,
indisciplinato,borlandot,arcaico,,
indispettirsi,bisca,arcaico,,
indisposizione,mala oja,,,
indisposto,encarognat,,,
indolenzimento,ligament,,,
indulto,endolt,,,
indurre,enduzer,,,
indursi,induzis,,,
inezia,barzigola,,,
infagottato,embogonat,arcaico,,
infame,enfamo,,,
infamia,sporches,,,
infastidire,sementa,,,
infastidire,smorba,,,
infatuato,enfatuat,,,
inferriate,ferada,,,
infiammazione,riscald,,,
infiammazione articolare,nozeta,,,
infingardo,fighet,,,
infioritura a pennacchio,smansarine,,,
infischiarsene,empipas,,,
infittito,encutit,,,
infittito,macat,,,
infocare,engaza,,,
infuocato,engazat,,,
infuocato,fughet,,,
infuori,enfora,,,
infuriato,enverat,,,
ingannare,enmaga,,,
ingarbugliarsi nel parlare,enfarfojas,,,
ITALIANO,BRESCIANO,categoria,,
ingegnarsi,enzegnas,,,
ingegnarsi,trabasca,,,
ingegno,enzegn,,,
ingerirsi,mitis de mes,,,
inghiaiare,engera,,,
inghiottire,manda zo,,,
ingiallire,enzaldeser,,,
inginocchiarsi,enzonocias,,,
ingioiellare,engioja,,,
ingioiellare,enzoja,arcaico,,
ingordigia,engurdisia,,,
ingordigia (mangiare con),stringulu (mangia a ),,,
ingordo,engurd,,,
ingordo,loatu,,,
ingordo,ludraso,,,
ingordo,slapu,,,
ingrandire,sgrandi,,,
ingrinzire,engremeser,,,
ingrossamento anulare della canna,nodel,,,
ingrugnare,engrogna,,,
iniezione,puntura,,,
innamorare (far),fa gira 'l co,,,
innamorarsi,ennamuras,,,
innamorato,embranat,figurativo,,
"innanzi, avanti",inacc,,,
innervosirsi,ennervusis,,,
innestare,encalma,,,
inossare,cagia i dencc,,,
insaponata,saunada,,,
insaporire,ensauri,,,
insegna,segnacol,,,
inserire,encalma,arcaico,,
inserviente del cacciatore,casari,,,
insetto,bisati,,,
insieme,ensema,,,
insipido,el sent de gnent,,,
insolazione,colp de sul,,,
insomma,ensoma,,,
insospettirsi,entajas,,,
insospettirsi,maja la foja,,,
insu (avverbio),en so,,,
insudiciare,spaciuga,,,
insulso,sent de gnet,,,
insuperbirsi (alzare la cresta),alsa la gresta,,,
intaccatura,sfris,,,
ITALIANO,BRESCIANO,categoria,,
intaglio,intai,,,
intanarsi,entanas,,,
intanto,entat,,,
intasamento,engrepolament,,,
intasato,embosat,,,
intascare,engajofa,,,
intascare,meter en berta,gergo-volgare,,
integamare,entecia,,,
intendere male,straentender,,,
intendersi,na 'n tes,,,
intera,entrega,,,
interessarsi curiosamente,empasas,,,
interno del nido,gnata,,,
intero,entrech,,,
interrare di traverso,emprona,,,
interruttore,pirlet,,,
interruttore della luce,pirli de la luce,,,
interruttore pendulo,pera,,,
intertrigine,embruziadura,malattia/male,,
inteso,intes,,,
intestardirsi,encapunas,,,
intestardirsi,encricaas,,,
intestardirsi,enmulas,,,
intestazione,entestadura,,,
intiepidire,entebia,,,
intiepidire,tivia,,,
intingere,mica,,,
intingere,pocia,,,
intingere,tocia,,,
intingolo,ont,,,
intingolo,potaci,,,
intingolo,puci,,,
intingolo,tocio,,,
intingolo,unti,,,
intingolo,ut,,,
intirizzito,abroved,arcaico,,
intirizzito,enganfit,,,
intirizzito,engrimit,,,
intonacatura,stabilidura,,,
intontito,stornat,,,
intontito,sturnit,,,
intontito,ciarit,,,
intorbidire,entrobia,,,
intorbidire,trobia,,,
intossicare,tosega,,,
ITALIANO,BRESCIANO,categoria,,
intrecciato,entresat,,,
intrigare,triga,,,
intrigo,argagn,,,
intristire,encarognas,,,
intristire,strias,,,
intronato,encantat,,,
intrufolarsi,entrufolas,,,
inumazione,sotra 'l mort,,,
inumidito,velomat,,,
invaiare,sarazina,,,
invasatura d'acqua a. chiavica,envasada,,,
invece,envece,,,
inverno,enveren,,,
inversione (fare inversione),turna 'n dre,,,
invicidire lo stomaco,slatuga,,,
invicidito (stomaco),slatugat,,,
invischiare,ves'cia,,,
invischiarsi,envis'cias,,,
involontariamente (senza saperlo),sensa sail,,,
inzuppare,ensopa,,,
inzuppare,trebater,,,
inzupparsi,ensopas,,,
inzuppato,slus,,,
io,me,,,
ipnotizzare,fa 'ndormenta,,,
ippocastano,castegna amara,botanica,,
ippocastano,castegna d'India,botanica,,
ira,sborgna,arcaico,,
irascibile,fughet,,,
iride fiorentina,cortelas,botanica,,
iride graminea,iris,botanica,,
iride graminea,iris picol,botanica,,
ironizzare,s'cincuna,"bassabresciana",,
irrequietezza,morbi,,,
irrigare,daqua,,,
irrigatore,daquarol,,,
irrigidire,stenca,,,
irrigidirsi,enrigidis,,,
irrigidito,mort stench,,,
irrisoluto,pepa,arcaico,,
irrorare,sbrofa,,,
irto,en pe,,,
issopo,esopo,botanica,,
istantaneamente,de 'n dito 'n fato,,,
ITALIANO,BRESCIANO,categoria,,
isterismo,ataco de nervus,,,
isterismo,mal matrical,,,
istigare,stisa,,,
istigatore,stisadur,,,
itterizia,mal del galbeder,malattia/male,,
itterizia,malgabegn,malattia/male,,
l'agio,l'aze,,,
labbro,aer,,,
labbro,laer,,,
"lacci per cavallo, freno",strich,,,
laccio,sedagn,arcaico,,
lacciuolo,lasi,,,
ladro,lader,,,
ladro,rostidur,,,
ladro,sgrafignu,gergo-volgare,,
ladroneria d'amministratori,majeria,,,
lagnoso,otaare,,,
lama del maniscalco,foja de salvia,attrezzo,,
lama del vomere,scartada,,,
lambire,lapa,,,
lambrusco,lambrosch,,,
lamiera,ramera,,,
lamio bianco,cicia bosi bianch,botanica,,
lamio bianco,ortiga morta bianca,botanica,,
lamio bianco,teta bosi,botanica,,
lampara,lampa,,,
lampeggiare,somelega,,,
lampo,delfi,,,
"lampo, baleno",somelech,,,
lampone,ampoma,botanica,,
lampone,maine,botanica,,
lampreda,bisat,arcaico,,
lampreda,cagna,pesce-pesca,,
lancetta dell'orologio,sfera,,,
lanciare,slansa,,,
lanciare con fionda,sfronza,arcaico,,
landerelli,redeciocc,botanica,,
lantana,anta,botanica,,
lantana,antana,botanica,,
lapaccio,lengua de aca,botanica,,
lapaccio,maine,botanica,,
lapaccio,romes,botanica,,
lapaccio,slavas,botanica,,
lapacendro,fons del sangh,micologia,,
lapacendro,sanguanel,micologia,,
ITALIANO,BRESCIANO,categoria,,
lappa,bardana,botanica,,
lappa,bonaga,botanica,,
lappa,braghe,botanica,,
lappa,brezu,botanica,,
lappa,bros'ci,botanica,,
lappa,droga,botanica,,
lappa,magagni,botanica,,
lappa,palaga,botanica,,
lappola,binaghi,botanica,,
lappola,bonaghe,botanica,,
lappola,tacama,botanica,,
lappolone,tira caei,botanica,,
lappolone,bardana minura,botanica,,
lappolone,bulighi,botanica,,
lardarelli,latuga bianca,botanica,,
"largo, comodo",aziat,,,
"largo, comodo",largh,,,
larice,lares,botanica,,
laricino,fons de pi,micologia,,
larva della farina,camola,,,
larva di mosca carnaria,cagnoto,,,
larva di mosca carnaria,cagnu,,,
lasca,stret,pesce-pesca,,
lasciare andare,mola,,,
lascito,legat,,,
lassativo (prendere un),sladina 'l corp,,,
lasso di tempo,laze,,,
lastra di pietra,lasa,,,
lastra di pietra,lasu,,,
lastra di pietra,scaju,,,
lastra di pietra per marciapiedi,listu,,,
lattaio,later,,,
latte acidulo,lat fort,,,
latte materno,titi,"daddolo,smanceria",,
latticello,latizi,,,
"lattime, crosta lattea",sagra,malattia/male,,
"lattimoso, con crosta lattea",sagrus,,,
lattuga alpina,redecc selvadech,botanica,,
lattuga selvatica,garziti muliner,botanica,,
lattuga selvatica,latarei,botanica,,
"lattuga, indivia, sassefrica",latuga,botanica,,
lattugaccio,grignus,botanica,,
lattugaccio,grogn,botanica,,
lattughe,latughe,,,
ITALIANO,BRESCIANO,categoria,,
laudano,laudo,botanica,,
"lavacchiare, lavare malamente",slaacia,,,
lavandino,laandi,,,
lavandino,secer,,,
lavapiatti,slaciot,,,
lavapiatti,strugiu,,,
lavare,laa,,,
lavare le stoviglie,laa zo,,,
lavora ai fuochi artificiali,foghista,,,
lavoracci,bragher,,,
"lavorante alla ""calchera""",calcherot,,,
"lavorante alla ""priala""",prialer,,,
lavorante in cartiera,carter,,,
lavorare,laura,,,
lavorare,rosca,gergo-volgare,,
lavorare,rosgia,gergo-volgare,,
lavorare a cottimo,lauru a bot,,,
lavorare a macchina,smachina,,,
lavorare alacremente,sgoba,,,
lavorare con forza,strogia,,,
lavorare il ronco,ronca,,,
lavorare il ronco,roncola,,,
lavoratore,sgobadur,,,
lavoratore a giornata,obligat,,,
lavoratore al maglio,maer,,,
lavoratore con gerla,zerlot,arcaico,,
lavoricchiare,biziga,,,
lavoricchiare,bogata,,,
lavoricchiare,sbuzera,,,
lavoricchiare,sgabora,,,
lavoricchiare,"sgiaela,",arcaico,,
lavoricchiare,tambala,,,
lavorio,laorere,,,
lavorio,trebolere,,,
lavoro,laura,,,
lavoro,sgobo,gergo-volgare,,
lazzarone,liru,,,
lazzarone,lisnu,figurativo,,
lazzeruola,nazarola,botanica,,
leccapiedi,lecacul,,,
leccapiedi,lecape,,,
leccapiedi,servidurel,,,
"leccare, lambire",lapa,,,
"leccare, lambire",slapa,,,
leccio o elcio,les,botanica,,
ITALIANO,BRESCIANO,categoria,,
"lecco, pallino (del biliardo)",bali,,,
"lecco, pallino (del biliardo)",buci,,,
leccone,licu,,,
legaccio,stregos,,,
leggerissimo,lizimbri,,,
leggero,lezer,,,
leggio,leturi,arcaico,,
legna fa fascina,legna minuda,,,
legna minuta,brocam,,,
legnaia,legner,,,
legno forte,romers,,,
legno serpentino,legn verzi,botanica,,
legume,legom,,,
lembo,"pedul, de la camiza",,,
lendine,lendena,,,
lentamente,agrament,arcaico,,
lentamente,a ons a ons,,,
lentamente,a onse,,,
lenticchia,lentecia,,,
lenticchia d'acqua,ranela,botanica,,
"lentiggine, efelidi",ledena,,,
"lentiggine, efelidi",lentecia,,,
"lentiggine, efelidi",macie de pola,,,
"lentiggine, efelidi",pane,,,
"lentiggine, efelidi",panole,arcaico,,
lenza,empenelada,,,
lenza per alborelle,lansetera,,,
lenzuolo,lensol,,,
lepre,legor,,,
lercio,ensacolat,,,
lesina,lisna,,,
lesina grossa,sbrosa,arcaico,,
lesinare i soldi,spiogia,,,
"lessico, vocabolario",calepi,,,
lesso di verdure,broot,,,
"lesto, veloce",alest,arcaico,,
letamaio,buza del lodam,,,
letamaio,lodamer,,,
"letamare, concimare",enlodama,,,
letame,lodam,,,
letame,grasa,,,
letargo dei bachi da seta,dormer de la grosa,,,
letto del carbonaio,benel,,,
leva,leera,,,
leva di ferro,burdignu,,,
ITALIANO,BRESCIANO,categoria,,
"leva, foraterra",pal del fer,attrezzo,,
levare la parte tigliosa,sbetega,,,
levarsi,caas,,,
levarsi le braghe,sbracas,,,
levatoio,leadur,,,
levigare,sepia,,,
leziosita (far l.),piconiza,"daddolo,smanceria",,
lezzo di muffa,catafiu,,,
lezzo di muffa,masti,,,
"lezzo, puzza di capra",cavros,,,
libeccio,venesa,,,
libellula,caa occ,insetto,,
"libero, senza ritegno",sbelenat,,,
liccio,les,,,
licciolo (asticciola del telaio),lesarol,attrezzo,,
licenziare,sbalansa,,,
licenzioso,bochecia,,,
lichene,lechena,botanica,,
licopodio,erba piogera,botanica,,
licopodio,erba stria,botanica,,
lievito,levadur,arcaico,,
lievito di birra,leat,,,
ligustro,cambrozen,botanica,,
ligustro,cambrozol,botanica,,
ligustro,pom cabros,botanica,,
lilla,serenela,botanica,,
lima grossa,raspa,,,
limaccia,lomagot,,,
limonaia,sedrera,,,
"limpido, sereno",sbrel,,,
linea nel seminato,lignol,,,
lingua,lapa,arcaico,,
lingua,lengua,,,
lingua cervina,erba milsera,botanica,,
lino marzolino,li marsol,botanica,,
lippa,ciancol,gioco,,
liquame,pis,,,
liquame,pisos,,,
liquame animale,pis,,,
liquame da stallatico,saaruna,,,
liquefare,dilegua,,,
"liquirizia, liquerizia, liquorizia",zuch,botanica,,
"liquirizia, liquerizia, liquorizia",regolesia,botanica,,
"lisca, spina di pesce",resca,,,
ITALIANO,BRESCIANO,categoria,,
"lisca, spina di pesce",spina,,,
lische del lino,rie,,,
lisciare,nidia,,,
lisciare con pomice,spiomeza,,,
lisciatoio del calzolaio,stecot,,,
liscio,losch,arcaico,,
lisimachia quattrinella,soldarela,botanica,,
liso,lis,,,
liso,slisat,,,
lite,bega,,,
Litigare,Racola,,,
litigare,bega,,,
litigare,racola,,,
litigare,sbarofa,arcaico,,
litigare,sbetega,,,
litigare,taca bega,,,
litro,liter,,,
livello (a),agual,,,
lividi provocati dalle fiamme,sareze,,,
"livido, paonazzo",morel,,,
lo stesso,lostes,,,
lo stesso,ostes,,,
lobo dell'orecchio,mombol,,,
locale caseario,casinet,,,
locusta verde,sajota,,,
lodolaio,cojar,ornitologia,,
